customer_id,customer_type,primary_sales_channel,first_order_day_fk
K4167137536,B2C,Online,20170513
K4167608242,B2C,Online,20160829
K4168648840,B2C,Online,20170221
K4169214883,B2C,Online,20160121
K416951513,B2C,Online,20160227
K417016655,B2C,Online,20170609
K4170416797,B2C,Online,20161111
K417052239,B2C,Online,20170109
K4170940969,B2C,Online,20170115
K4171142168,B2C,Online,20170506
K4171602972,B2B,Offline,20161026
K4172313316,B2C,Online,20170122
K4172442255,B2C,Online,20170213
K4172489397,B2C,Online,20170607
K4172970342,B2C,Online,20160706
K4172985521,B2C,Online,20170316
K4173826910,B2C,Online,20170130
K4173895198,B2C,Online,20141209
K4174646446,B2C,Online,20170429
K4175980924,B2C,Online,20160812
K4175985745,B2C,Online,20161124
K4176035388,B2C,Online,20160929
K417652744,B2C,Online,20161203
K4177037136,B2C,Online,20170419
K4177185178,B2C,Online,20170205
K4177244399,B2C,Online,20170503
K4177415504,B2C,Online,20151112
K4177928833,B2C,Online,20170120
K417793358,B2C,Online,20170105
K4178300579,B2C,Online,20170318
K417832210,B2C,Online,20161128
K4179008595,B2C,Online,20160225
K4179167592,B2C,Online,20170430
K4179380580,B2C,Online,20161201
K4179988962,B2C,Online,20161219
K4180311441,B2C,Online,20170413
K4180401282,B2C,Online,20170503
K4180536319,B2C,Online,20170509
K4180698046,B2C,Online,20150426
K4180748076,B2C,Online,20170103
K418153308,B2C,Online,20170308
K4181910658,B2C,Online,20160325
K4182013008,B2C,Online,20170112
K4182109218,B2C,Online,20170510
K4182241554,B2C,Online,20170105
K4182904993,B2C,Online,20150828
K4182913652,B2C,Online,20151221
K4183074167,B2C,Online,20170526
K418390605,B2C,Online,20151220
K4184019636,B2C,Online,20170128
K4184365396,B2C,Online,20160106
K4184472610,B2C,Online,20151207
K4184696461,B2C,Online,20160415
K4185610989,B2C,Online,20170113
K4185778375,B2C,Online,20160218
K4185950832,B2C,Online,20161117
K4186256465,B2C,Online,20170303
K4186277420,B2C,Online,20170509
K4186897779,B2C,Online,20170526
K4187879024,B2C,Online,20170208
K4188904240,B2C,Online,20170423
K4189120106,B2C,Online,20160317
K4189736594,B2C,Online,20170227
K4189762068,B2C,Online,20151118
K4189763263,B2C,Online,20161206
K4190482828,B2C,Online,20170511
K4191191552,B2C,Online,20161103
K4191548518,B2C,Online,20170504
K4191596883,B2C,Online,20170312
K4191674240,B2C,Online,20170330
K4191817216,B2C,Online,20161209
K4192213098,B2C,Online,20160220
K4192219952,B2C,Online,20160913
K4192553849,B2C,Online,20170408
K4193066780,B2C,Online,20170107
K4193812683,B2C,Online,20160914
K4193937180,B2C,Online,20170411
K4195528489,B2C,Online,20160321
K4196173026,B2C,Online,20160101
K4196221827,B2C,Online,20161102
K4196303529,B2C,Online,20170225
K4196367014,B2C,Online,20160331
K419648684,B2C,Online,20160511
K4196533232,B2C,Online,20160127
K4196611302,B2C,Online,20160815
K4196765291,B2C,Online,20170520
K4196849269,B2C,Online,20160121
K4197041194,B2C,Online,20170105
K4197965027,B2C,Online,20170303
K4197980219,B2C,Online,20170424
K419840071,B2C,Online,20170308
K4198451559,B2C,Online,20161109
K4198459187,B2C,Online,20160705
K4198567207,B2C,Online,20170507
K4198638116,B2C,Online,20151217
K4198712113,B2C,Online,20170116
K4199446739,B2C,Online,20161211
K4199457125,B2C,Online,20170313
K4199576706,B2C,Online,20170523
K4200114008,B2C,Online,20160627
K4200115104,B2C,Online,20170417
K4201147465,B2C,Online,20160427
K4201511101,B2C,Online,20170301
K4201780494,B2C,Online,20160208
K4202165092,B2C,Online,20161030
K4203476234,B2C,Online,20170109
K4204694784,B2C,Online,20170120
K4205479407,B2C,Online,20160420
K4207117753,B2C,Online,20151217
K4207150757,B2C,Online,20161212
K4207611014,B2C,Online,20160826
K4208078625,B2C,Online,20170320
K4208129466,B2C,Online,20170424
K4208421386,B2C,Online,20170112
K4209655223,B2C,Online,20170525
K4210158002,B2C,Online,20160305
K4210283204,B2C,Online,20160202
K4210587778,B2C,Online,20160603
K4211082621,B2C,Online,20170105
K4211195453,B2C,Online,20170605
K4211451311,B2C,Online,20161218
K421148919,B2C,Online,20161101
K4211642974,B2C,Online,20170220
K4211702880,B2C,Online,20170108
K4211994785,B2C,Online,20170315
K4212069137,B2C,Online,20170127
K4212586097,B2C,Online,20170108
K4212791189,B2C,Online,20170128
K4212847025,B2C,Online,20170317
K4213344616,B2C,Online,20170130
K4213856953,B2C,Online,20161031
K4214432350,B2C,Online,20160506
K4214441281,B2C,Online,20170102
K4216928091,B2C,Online,20160920
K4218747622,B2C,Online,20150917
K4218756376,B2C,Online,20170130
K4219172735,B2C,Online,20170121
K4220238245,B2C,Online,20170511
K4220617459,B2C,Online,20160814
K4220632536,B2C,Online,20170305
K4220899680,B2C,Online,20170106
K4221877388,B2C,Online,20170227
K4222228415,B2C,Online,20170118
K422224583,B2C,Online,20170419
K4222253731,B2C,Online,20170115
K4222546386,B2C,Online,20170403
K4223056552,B2C,Online,20170104
K422410802,B2C,Online,20170420
K4224177720,B2B,Offline,20170309
K4224208312,B2C,Online,20170124
K4224501257,B2C,Online,20160209
K4224873101,B2C,Online,20170130
K4224982417,B2C,Online,20160613
K4224994908,B2C,Online,20160225
K4225085180,B2C,Online,20170421
K4225440684,B2C,Online,20170106
K4225887091,B2C,Online,20170116
K4225890625,B2C,Online,20170117
K4226410144,B2C,Online,20170305
K422745782,B2C,Online,20160223
K4227508971,B2C,Online,20151208
K4228911653,B2C,Online,20170128
K4229297850,B2C,Online,20160825
K4229872386,B2C,Online,20170129
K423064809,B2C,Online,20170404
K4230740591,B2C,Online,20170108
K4230777206,B2C,Online,20170130
K4231146473,B2C,Online,20170108
K4231298296,B2C,Online,20170411
K4231950959,B2C,Online,20170405
K4232869709,B2C,Online,20170524
K4233168652,B2C,Online,20160815
K4233182471,B2C,Online,20160916
K4233434704,B2C,Online,20160329
K4233501778,B2C,Online,20170108
K4233602516,B2C,Online,20160322
K4233939014,B2C,Online,20170605
K4233967766,B2C,Online,20170509
K4234160126,B2C,Online,20170122
K4234972327,B2C,Online,20170607
K4235372998,B2C,Online,20170414
K4236504581,B2C,Online,20170108
K4236910423,B2C,Online,20150908
K4237690635,B2C,Online,20170112
K4237899334,B2C,Online,20170113
K4238509604,B2C,Online,20160827
K4238726627,B2C,Online,20170529
K4239597332,B2C,Online,20170110
K4239949789,B2C,Online,20170121
K4240073644,B2C,Online,20160703
K4240739892,B2C,Online,20161030
K4240945222,B2C,Online,20160227
K4241330401,B2C,Online,20170117
K424139434,B2C,Online,20170119
K4242308694,B2C,Online,20170302
K4243037870,B2C,Online,20161120
K4243765004,B2C,Online,20170122
K4243771117,B2C,Online,20170110
K4243824619,B2C,Online,20170121
K4244616481,B2C,Online,20170125
K42448031,B2C,Online,20161114
K4245869128,B2C,Online,20161112
K4246087505,B2C,Online,20160422
K424627948,B2C,Online,20170215
K4246514046,B2C,Online,20170426
K4246938367,B2C,Online,20170403
K4246973422,B2C,Online,20170606
K4247126069,B2C,Online,20170522
K4247144641,B2C,Online,20160601
K4247342808,B2C,Online,20160703
K4248021076,B2C,Online,20160226
K4248110099,B2C,Online,20170410
K4248200223,B2C,Online,20170406
K42482255,B2C,Online,20160331
K424850622,B2C,Online,20161114
K4250589666,B2C,Online,20170210
K4250993798,B2C,Online,20170402
K4251125795,B2C,Online,20170117
K4251730092,B2C,Online,20170111
K4252543556,B2C,Online,20161218
K4252967956,B2C,Online,20160515
K4254551394,B2C,Online,20170110
K4255108983,B2C,Online,20170323
K4255893942,B2C,Online,20170406
K4255933538,B2C,Online,20160509
K4256170186,B2C,Online,20160406
K425687718,B2C,Online,20170528
K4257320209,B2C,Online,20160310
K4257676847,B2C,Online,20160824
K4258299570,B2C,Online,20170521
K4258558623,B2C,Online,20151214
K4258749509,B2C,Online,20170504
K4258892905,B2C,Online,20170506
K4260346492,B2C,Online,20160127
K4260426532,B2C,Online,20160224
K4260462550,B2C,Online,20161228
K4261561167,B2C,Online,20170520
K4261814024,B2C,Online,20170522
K4262047458,B2C,Online,20170103
K4262115301,B2C,Online,20161208
K4262481586,B2C,Online,20170417
K4262974830,B2C,Online,20170104
K4263697201,B2C,Online,20170427
K426390814,B2C,Online,20170214
K4264255058,B2C,Online,20160927
K4264298290,B2C,Online,20160816
K4264647398,B2C,Online,20170210
K4264856906,B2C,Online,20170104
K4265086055,B2C,Online,20170414
K4265109111,B2C,Online,20160812
K4265134537,B2C,Online,20161119
K4265244435,B2C,Online,20160905
K426565402,B2C,Online,20170513
K426575542,B2C,Online,20160718
K4265770219,B2C,Online,20161220
K4266097187,B2C,Online,20160829
K4266528790,B2C,Online,20161108
K4267253636,B2C,Online,20170302
K4268017746,B2C,Online,20170125
K4268264651,B2C,Online,20170619
K4269868325,B2C,Online,20160126
K4269994979,B2C,Online,20161003
K4270149257,B2C,Online,20170110
K4270399394,B2C,Online,20161205
K42708609,B2C,Online,20161221
K4270970953,B2C,Online,20150520
K4271040352,B2C,Online,20170531
K4272170867,B2C,Online,20170313
K427217800,B2C,Online,20170522
K4272275150,B2C,Online,20161213
K4272378314,B2C,Online,20170623
K4272419521,B2C,Online,20170411
K4273118883,B2C,Online,20170403
K4273955205,B2C,Online,20170208
K4273997748,B2C,Online,20160821
K4274308184,B2C,Online,20170627
K4274842459,B2C,Online,20170424
K4274916909,B2C,Online,20170225
K4275011565,B2C,Online,20160824
K4275161020,B2C,Online,20170104
K4275305459,B2C,Online,20170103
K427553309,B2C,Online,20160613
K4275606903,B2C,Online,20170517
K4275914652,B2C,Online,20160722
K427683506,B2C,Online,20160201
K4276946432,B2C,Online,20170129
K4277226738,B2C,Online,20170502
K4277855492,B2C,Online,20170521
K4278173932,B2C,Online,20160504
K4278944878,B2C,Online,20170428
K4279072385,B2C,Online,20170515
K4279193354,B2C,Online,20170102
K4279211864,B2C,Online,20150523
K427952762,B2C,Online,20170426
K4279919333,B2C,Online,20170422
K4280188095,B2C,Online,20160819
K4280213625,B2C,Online,20160222
K4280637557,B2C,Online,20161221
K4281320861,B2C,Online,20160706
K4282385524,B2C,Online,20170207
K4282770390,B2C,Online,20170116
K4282790118,B2C,Online,20170427
K4283244859,B2C,Online,20170117
K4283520991,B2C,Online,20160205
K4283905043,B2C,Online,20170521
K4283949053,B2C,Online,20160223
K4284192504,B2C,Online,20151124
K4284496624,B2C,Online,20160725
K4284671742,B2C,Online,20150919
K4285328569,B2C,Online,20160801
K4285661627,B2C,Online,20151031
K4285934718,B2C,Online,20170111
K4285963401,B2C,Online,20160420
K428642031,B2C,Online,20161217
K4286905222,B2C,Online,20160115
K4286957893,B2C,Online,20170515
K4287270411,B2C,Online,20170120
K4287336399,B2C,Online,20160210
K4287798957,B2C,Online,20170320
K4287807683,B2C,Online,20170516
K4290035104,B2C,Online,20170111
K4290500616,B2C,Online,20170125
K4290959761,B2C,Online,20161129
K4291282091,B2C,Online,20170104
K4291564253,B2C,Online,20160927
K4292343639,B2C,Online,20160826
K4292829928,B2C,Online,20170107
K4292987720,B2C,Online,20161219
K4293256006,B2C,Online,20170205
K429634523,B2C,Online,20170104
K430164500,B2C,Online,20170103
K43060954,B2C,Online,20170113
K430889939,B2C,Online,20170511
K430978128,B2C,Online,20161229
K431449223,B2C,Online,20170127
K431578359,B2C,Online,20170206
K431790431,B2C,Online,20170310
K431945207,B2C,Online,20160321
K433447984,B2C,Online,20160217
K43348745,B2C,Online,20170426
K433590589,B2C,Online,20161207
K433866015,B2C,Online,20160628
K434576631,B2C,Online,20160413
K434741728,B2C,Online,20170427
K435235533,B2C,Online,20160917
K435306680,B2C,Online,20170130
K43548209,B2C,Online,20160501
K435654195,B2C,Online,20161229
K436148944,B2C,Online,20160923
K436579234,B2C,Online,20160922
K437034669,B2C,Online,20160215
K437221175,B2C,Online,20161107
K437256780,B2C,Online,20170302
K437814893,B2C,Online,20170606
K437986925,B2C,Online,20170118
K437992429,B2C,Online,20170124
K438544307,B2C,Online,20170228
K439347951,B2C,Online,20160114
K439404055,B2C,Online,20160116
K439571516,B2C,Online,20170416
K439608145,B2C,Online,20170102
K439644291,B2C,Online,20160124
K439835597,B2C,Online,20160123
K43988114,B2C,Online,20160722
K44024103,B2C,Online,20160814
K440318026,B2C,Online,20170214
K440638419,B2C,Online,20161004
K441024971,B2C,Online,20160712
K441475587,B2C,Online,20161020
K441505344,B2C,Online,20160705
K441731645,B2C,Online,20160412
K441905278,B2C,Online,20160720
K44191297,B2C,Online,20160815
K442186717,B2C,Online,20170106
K442478977,B2C,Online,20160716
K442675372,B2C,Online,20161213
K443389789,B2C,Online,20170425
K443566215,B2C,Online,20170614
K443568825,B2C,Online,20170418
K443738510,B2C,Online,20170507
K443801072,B2C,Online,20160928
K443974340,B2C,Online,20160830
K444115233,B2C,Online,20170127
K444385613,B2C,Online,20170119
K444705355,B2C,Online,20170111
K445006582,B2C,Online,20170122
K44538859,B2C,Online,20170207
K445412220,B2C,Online,20170115
K44581310,B2C,Online,20170118
K446185741,B2C,Online,20170501
K447249612,B2C,Online,20170329
K448439695,B2C,Online,20161006
K44849274,B2C,Online,20160725
K448678684,B2C,Online,20170329
K449416034,B2C,Online,20160408
K449710229,B2C,Online,20170423
K450461196,B2C,Online,20170115
K450533594,B2C,Online,20170321
K451260305,B2C,Online,20160208
K451312577,B2C,Online,20160319
K452309829,B2C,Online,20170202
K452644481,B2C,Online,20170103
K453737672,B2C,Online,20170223
K453762289,B2C,Online,20170111
K453913075,B2C,Online,20170405
K454119010,B2C,Online,20160621
K454248040,B2C,Online,20170502
K454886516,B2C,Online,20170403
K455706795,B2C,Online,20170105
K456230221,B2C,Online,20170124
K457073729,B2C,Online,20170403
K457087449,B2C,Online,20170327
K457195384,B2C,Online,20150407
K457906117,B2C,Online,20170507
K458365828,B2C,Online,20170501
K458882073,B2C,Online,20170115
K459497568,B2C,Online,20170424
K459513368,B2C,Online,20170520
K460052377,B2C,Online,20160625
K460231195,B2C,Online,20170508
K460485033,B2C,Online,20160814
K460655385,B2C,Online,20170530
K460898690,B2C,Online,20170109
K461821847,B2C,Online,20170301
K462498930,B2C,Online,20170207
K463028985,B2C,Online,20160720
K463944705,B2C,Online,20161129
K464996528,B2C,Online,20151130
K465014893,B2C,Online,20170419
K465585072,B2C,Online,20170207
K466309089,B2C,Online,20160527
K467135147,B2C,Online,20160510
K467169412,B2C,Online,20160713
K467426811,B2C,Online,20170210
K467459925,B2C,Online,20160413
K467985563,B2C,Online,20170501
K468131095,B2C,Online,20170420
K468779299,B2C,Online,20170105
K469168912,B2C,Online,20170424
K469513497,B2C,Online,20151012
K470115128,B2C,Online,20170518
K470469015,B2C,Online,20160223
K470639769,B2C,Online,20170111
K470657669,B2C,Online,20160225
K470967371,B2C,Online,20160531
K471248406,B2C,Online,20161201
K471934805,B2C,Online,20160529
K472368124,B2C,Online,20160913
K472400928,B2C,Online,20170116
K472922649,B2C,Online,20170606
K473395662,B2C,Online,20150928
K474176083,B2C,Online,20160901
K474404708,B2C,Online,20170104
K474802992,B2C,Online,20161101
K475110015,B2C,Online,20151223
K47540519,B2C,Online,20160423
K475988688,B2C,Online,20160219
K477273718,B2C,Online,20160805
K477433725,B2C,Online,20170426
K47783669,B2C,Online,20161030
K478315000,B2C,Online,20161023
K478773246,B2C,Online,20170403
K478955625,B2C,Online,20170116
K479245661,B2C,Online,20160826
K479439892,B2C,Online,20160530
K480123708,B2C,Online,20161030
K480257314,B2C,Online,20160528
K480419218,B2C,Online,20170121
K48060702,B2C,Online,20170529
K480745622,B2C,Online,20160120
K4807568,B2C,Online,20160427
K481164279,B2C,Online,20160516
K481201234,B2C,Online,20170502
K48130080,B2C,Online,20170117
K48138744,B2C,Online,20170222
K481512803,B2C,Online,20170212
K481525283,B2C,Online,20160206
K482445256,B2C,Online,20161011
K482871259,B2C,Online,20170108
K483317634,B2C,Online,20160803
K483727823,B2C,Online,20170509
K484083066,B2C,Online,20160123
K484372376,B2C,Online,20160322
K48438851,B2C,Online,20160309
K485073210,B2C,Online,20170207
K485878896,B2C,Online,20170501
K48652298,B2C,Online,20170226
K486931951,B2C,Online,20170111
K487863366,B2C,Online,20161114
K487864993,B2C,Online,20160703
K488847390,B2C,Online,20160819
K489112357,B2C,Online,20170228
K489400942,B2C,Online,20170106
K490068008,B2C,Online,20170113
K490239421,B2C,Online,20170110
K49032133,B2C,Online,20170121
K490492809,B2C,Online,20170411
K490998468,B2C,Online,20160322
K491205541,B2C,Online,20161031
K491208555,B2C,Online,20170604
K491239147,B2C,Online,20170403
K491407283,B2C,Online,20160411
K491776590,B2C,Online,20170105
K492009059,B2C,Online,20160501
K492755345,B2C,Online,20170110
K492893086,B2C,Online,20170116
K492917801,B2C,Online,20160718
K493073739,B2C,Online,20160523
K493532540,B2C,Online,20170425
K493688571,B2C,Online,20170429
K493697872,B2C,Online,20161227
K493980093,B2C,Online,20170428
K493990618,B2C,Online,20170101
K494127028,B2C,Online,20170206
K494786933,B2C,Online,20160407
K494802233,B2C,Online,20170426
K496481749,B2C,Online,20170405
K497041779,B2C,Online,20170430
K497172178,B2C,Online,20170423
K497322707,B2C,Online,20160929
K499064070,B2C,Online,20170107
K499719700,B2C,Online,20170421
K499935992,B2C,Online,20170418
K500483255,B2C,Online,20170104
K501393195,B2C,Online,20160430
K501540022,B2C,Online,20160429
K501743834,B2C,Online,20160608
K502326505,B2C,Online,20170208
K502995471,B2C,Online,20170126
K503267270,B2C,Online,20170618
K503445790,B2C,Online,20160109
K503582425,B2C,Online,20150608
K504204849,B2C,Online,20160620
K504209478,B2C,Online,20141116
K504522781,B2C,Online,20170113
K505181105,B2C,Online,20170126
K505270795,B2C,Online,20160629
K505941449,B2C,Online,20170110
K506242745,B2C,Online,20160617
K506507265,B2C,Online,20160924
K506533253,B2C,Online,20170419
K506800644,B2C,Online,20151117
K507278197,B2C,Online,20170120
K507832990,B2C,Online,20160426
K508025305,B2B,Offline,20160323
K508157615,B2C,Online,20161025
K508171435,B2C,Online,20160725
K508328986,B2C,Online,20170503
K509252579,B2C,Online,20151031
K50931652,B2C,Online,20160722
K509357384,B2C,Online,20160815
K509621026,B2C,Online,20170126
K5097064,B2C,Online,20160927
K510166176,B2C,Online,20160518
K510274061,B2C,Online,20160921
K510475542,B2C,Online,20170514
K510558115,B2C,Online,20160207
K510775694,B2C,Online,20170111
K511115814,B2C,Online,20160914
K511597740,B2C,Online,20150504
K51170650,B2C,Online,20150204
K5117550,B2C,Online,20161215
K511859792,B2C,Online,20160321
K512603233,B2C,Online,20170418
K512715707,B2C,Online,20170103
K513797201,B2C,Online,20170106
K513935766,B2C,Online,20170116
K514956021,B2C,Online,20170128
K515120985,B2C,Online,20170116
K515442488,B2C,Online,20170110
K515448537,B2C,Online,20151209
K516315305,B2C,Online,20170102
K516369019,B2C,Online,20170126
K51640606,B2C,Online,20170521
K517296564,B2C,Online,20170510
K51770518,B2C,Online,20170512
K518603628,B2C,Online,20160815
K518630223,B2C,Online,20160424
K518740042,B2C,Online,20161003
K519269056,B2C,Online,20151201
K519290198,B2C,Online,20170122
K519501396,B2C,Online,20151224
K519918661,B2C,Online,20160702
K519967723,B2C,Online,20160226
K52004044,B2C,Online,20160918
K520081934,B2C,Online,20170122
K520311998,B2C,Online,20170117
K520831917,B2C,Online,20160808
K520994809,B2C,Online,20160225
K521766875,B2C,Online,20170515
K521860694,B2C,Online,20160630
K521926790,B2C,Online,20170403
K522106495,B2C,Online,20170216
